frame_id,timestamp_sec,track_id,class,x1,y1,x2,y2,center_x,center_y,confidence,displacement_px,direction,speed_mps,status,alerts
176,5.833,110,car,1576,707,1672,791,1624,749,0.7509,4.12,Up,1.55,Moving,Normal
176,5.833,67,car,1511,563,1576,609,1543,586,0.5689,1.0,Stationary,0.38,Stationary,Normal
176,5.833,129,car,1409,815,1580,933,1494,874,0.4778,7.07,Up,2.65,Moving,Normal
176,5.833,123,motorcycle,1423,749,1474,837,1448,793,0.5333,3.61,Stationary,1.35,Stationary,Normal
176,5.833,98,motorcycle,1198,671,1236,729,1217,700,0.4568,9.06,Right,3.4,Moving,Normal
177,5.867,87,car,1612,629,1689,690,1650,659,0.5824,3.0,Stationary,1.12,Stationary,Normal
177,5.867,110,car,1579,706,1672,786,1625,746,0.7636,3.16,Stationary,1.19,Stationary,Normal
177,5.867,67,car,1513,559,1581,608,1547,583,0.6688,5.0,Right,1.88,Moving,Normal
177,5.867,129,car,1420,812,1580,925,1500,868,0.4513,8.49,Up,3.18,Moving,Normal
177,5.867,123,motorcycle,1427,747,1477,832,1452,789,0.5234,5.66,Up,2.12,Moving,Normal
177,5.867,98,motorcycle,1204,675,1239,728,1221,701,0.469,4.12,Right,1.55,Moving,Normal
177,5.867,135,motorcycle,1053,740,1125,819,1089,779,0.4546,45.0,Right,16.88,Moving,Normal
178,5.9,87,car,1611,626,1690,688,1650,657,0.5613,2.0,Stationary,0.75,Stationary,Normal
178,5.9,110,car,1582,704,1672,781,1627,742,0.7882,4.47,Up,1.68,Moving,Normal
178,5.9,67,car,1517,558,1583,605,1550,581,0.4449,3.61,Stationary,1.35,Stationary,Normal
178,5.9,129,car,1427,807,1581,917,1504,862,0.6493,7.21,Up,2.7,Moving,Normal
178,5.9,123,motorcycle,1428,740,1478,826,1453,783,0.4549,6.08,Up,2.28,Moving,Normal
178,5.9,98,motorcycle,1209,666,1247,724,1228,695,0.4673,9.22,Right,3.46,Moving,Normal
178,5.9,135,motorcycle,1064,745,1128,815,1096,780,0.5724,7.07,Right,2.65,Moving,RAPID_DECELERATION
178,5.9,91,motorcycle,1485,614,1521,666,1503,640,0.4218,13.45,Up,5.04,Moving,Normal
179,5.933,87,car,1613,623,1690,685,1651,654,0.5383,3.16,Stationary,1.19,Stationary,Normal
179,5.933,110,car,1582,697,1673,776,1627,736,0.7755,6.0,Up,2.25,Moving,Normal
179,5.933,129,car,1432,799,1583,910,1507,854,0.5376,8.54,Up,3.2,Moving,Normal
179,5.933,123,motorcycle,1430,735,1480,822,1455,778,0.4981,5.39,Up,2.02,Moving,Normal
179,5.933,98,motorcycle,1213,661,1252,721,1232,691,0.4799,5.66,Up,2.12,Moving,Normal
179,5.933,135,motorcycle,1073,749,1132,813,1102,781,0.4747,6.08,Right,2.28,Moving,Normal
179,5.933,91,motorcycle,1487,613,1521,663,1504,638,0.4261,2.24,Stationary,0.84,Stationary,Normal
180,5.967,87,car,1614,622,1689,682,1651,652,0.6245,2.0,Stationary,0.75,Stationary,Normal
180,5.967,110,car,1584,693,1675,771,1629,732,0.7478,4.47,Up,1.68,Moving,Normal
180,5.967,129,car,1441,795,1583,900,1512,847,0.4925,8.6,Up,3.23,Moving,Normal
180,5.967,67,car,1522,553,1588,601,1555,577,0.5301,6.4,Right,2.4,Moving,Normal
181,6.0,87,car,1615,620,1689,680,1652,650,0.6057,2.24,Stationary,0.84,Stationary,Normal
181,6.0,110,car,1585,688,1675,765,1630,726,0.7198,6.08,Up,2.28,Moving,Normal
181,6.0,129,car,1446,789,1585,894,1515,841,0.4622,6.71,Up,2.52,Moving,Normal
181,6.0,67,car,1518,543,1594,600,1556,571,0.417,6.08,Up,2.28,Moving,Normal
181,6.0,123,motorcycle,1436,730,1484,813,1460,771,0.4578,8.6,Up,3.23,Moving,Normal
181,6.0,135,motorcycle,1088,745,1143,804,1115,774,0.465,14.76,Right,5.54,Moving,Normal
182,6.033,87,car,1615,619,1687,677,1651,648,0.6157,2.24,Stationary,0.84,Stationary,Normal
182,6.033,110,car,1587,686,1674,761,1630,723,0.718,3.0,Stationary,1.12,Stationary,Normal
182,6.033,129,car,1456,785,1585,882,1520,833,0.6068,9.43,Up,3.54,Moving,Normal
182,6.033,67,car,1523,546,1593,598,1558,572,0.566,2.24,Stationary,0.84,Stationary,Normal
183,6.067,87,car,1616,616,1688,675,1652,645,0.6196,3.16,Stationary,1.19,Stationary,Normal
183,6.067,110,car,1589,683,1674,757,1631,720,0.8117,3.16,Stationary,1.19,Stationary,Normal
183,6.067,129,car,1461,780,1588,877,1524,828,0.7203,6.4,Up,2.4,Moving,Normal
183,6.067,67,car,1526,547,1593,597,1559,572,0.511,1.0,Stationary,0.38,Stationary,Normal
184,6.1,87,car,1617,614,1688,672,1652,643,0.5867,2.0,Stationary,0.75,Stationary,Normal
184,6.1,110,car,1590,681,1674,753,1632,717,0.7002,3.16,Stationary,1.19,Stationary,Normal
184,6.1,67,car,1529,547,1594,596,1561,571,0.5125,2.24,Stationary,0.84,Stationary,Normal
184,6.1,98,motorcycle,1235,651,1273,709,1254,680,0.4924,24.6,Right,9.22,Moving,Normal
184,6.1,123,motorcycle,1445,719,1490,799,1467,759,0.4139,13.89,Up,5.21,Moving,Normal
184,6.1,135,motorcycle,1108,735,1162,793,1135,764,0.4019,22.36,Right,8.38,Moving,Normal
185,6.133,87,car,1617,611,1688,670,1652,640,0.4951,3.0,Stationary,1.12,Stationary,Normal
185,6.133,110,car,1592,679,1674,749,1633,714,0.7588,3.16,Stationary,1.19,Stationary,Normal
185,6.133,67,car,1533,546,1595,593,1564,569,0.5253,3.61,Stationary,1.35,Stationary,Normal
185,6.133,98,motorcycle,1239,654,1275,707,1257,680,0.448,3.0,Stationary,1.12,Stationary,Normal
185,6.133,123,motorcycle,1447,716,1492,796,1469,756,0.5596,3.61,Stationary,1.35,Stationary,Normal
185,6.133,135,motorcycle,1114,731,1168,789,1141,760,0.5052,7.21,Right,2.7,Moving,Normal
185,6.133,129,car,1470,768,1593,864,1531,816,0.5791,13.89,Up,5.21,Moving,Normal
186,6.167,87,car,1618,608,1689,667,1653,637,0.5543,3.16,Stationary,1.19,Stationary,Normal
186,6.167,110,car,1592,674,1674,744,1633,709,0.7035,5.0,Up,1.88,Moving,Normal
186,6.167,67,car,1538,548,1596,591,1567,569,0.5226,3.0,Stationary,1.12,Stationary,Normal
186,6.167,123,motorcycle,1449,715,1493,793,1471,754,0.4903,2.83,Stationary,1.06,Stationary,Normal
186,6.167,135,motorcycle,1117,720,1176,785,1146,752,0.5624,9.43,Up,3.54,Moving,Normal
186,6.167,129,car,1474,764,1596,858,1535,811,0.772,6.4,Up,2.4,Moving,Normal
187,6.2,87,car,1619,607,1690,666,1654,636,0.47,1.41,Stationary,0.53,Stationary,Normal
187,6.2,110,car,1593,670,1674,740,1633,705,0.6069,4.0,Up,1.5,Moving,Normal
187,6.2,67,car,1541,548,1595,588,1568,568,0.4111,1.41,Stationary,0.53,Stationary,Normal
187,6.2,123,motorcycle,1450,713,1493,790,1471,751,0.4674,3.0,Stationary,1.12,Stationary,Normal
187,6.2,135,motorcycle,1126,719,1181,781,1153,750,0.5497,7.28,Right,2.73,Moving,Normal
187,6.2,129,car,1479,759,1598,852,1538,805,0.618,6.71,Up,2.52,Moving,Normal
188,6.233,87,car,1619,606,1689,664,1654,635,0.426,1.0,Stationary,0.38,Stationary,Normal
188,6.233,110,car,1595,667,1674,735,1634,701,0.6555,4.12,Up,1.55,Moving,Normal
188,6.233,67,car,1541,546,1597,587,1569,566,0.4753,2.24,Stationary,0.84,Stationary,Normal
188,6.233,123,motorcycle,1453,709,1496,788,1474,748,0.5287,4.24,Stationary,1.59,Stationary,Normal
188,6.233,135,motorcycle,1132,715,1189,778,1160,746,0.5598,8.06,Right,3.02,Moving,Normal
188,6.233,129,car,1485,754,1601,846,1543,800,0.5641,7.07,Up,2.65,Moving,Normal
189,6.267,87,car,1620,603,1688,659,1654,631,0.5552,4.0,Up,1.5,Moving,Normal
189,6.267,110,car,1596,663,1675,731,1635,697,0.7444,4.12,Up,1.55,Moving,Normal
189,6.267,67,car,1541,537,1607,586,1574,561,0.5827,7.07,Up,2.65,Moving,Normal
189,6.267,135,motorcycle,1140,717,1192,776,1166,746,0.456,6.0,Right,2.25,Moving,Normal
189,6.267,129,car,1490,748,1605,840,1547,794,0.5069,7.21,Up,2.7,Moving,Normal
190,6.3,87,car,1622,602,1688,657,1655,629,0.6023,2.24,Stationary,0.84,Stationary,Normal
190,6.3,110,car,1597,661,1675,729,1636,695,0.7307,2.24,Stationary,0.84,Stationary,Normal
190,6.3,67,car,1543,536,1608,585,1575,560,0.6801,1.41,Stationary,0.53,Stationary,Normal
190,6.3,135,motorcycle,1142,705,1200,772,1171,738,0.5722,9.43,Up,3.54,Moving,Normal
190,6.3,129,car,1492,741,1607,835,1549,788,0.7707,6.32,Up,2.37,Moving,Normal
190,6.3,123,motorcycle,1458,705,1499,780,1478,742,0.6094,7.21,Up,2.7,Moving,Normal
191,6.333,87,car,1622,601,1688,655,1655,628,0.6052,1.0,Stationary,0.38,Stationary,Normal
191,6.333,110,car,1598,659,1675,725,1636,692,0.7167,3.0,Stationary,1.12,Stationary,Normal
191,6.333,67,car,1547,538,1608,584,1577,561,0.6259,2.24,Stationary,0.84,Stationary,Normal
191,6.333,135,motorcycle,1148,705,1203,769,1175,737,0.5203,4.12,Right,1.55,Moving,Normal
191,6.333,129,car,1497,738,1607,828,1552,783,0.7017,5.83,Up,2.19,Moving,Normal
191,6.333,123,motorcycle,1461,702,1501,776,1481,739,0.4865,4.24,Stationary,1.59,Stationary,Normal
192,6.367,87,car,1622,599,1689,655,1655,627,0.5136,1.0,Stationary,0.38,Stationary,Normal
192,6.367,110,car,1599,657,1674,721,1636,689,0.6039,3.0,Stationary,1.12,Stationary,Normal
192,6.367,67,car,1545,532,1611,582,1578,557,0.6034,4.12,Up,1.55,Moving,Normal
192,6.367,135,motorcycle,1154,704,1208,766,1181,735,0.61,6.32,Right,2.37,Moving,Normal
192,6.367,129,car,1502,737,1607,823,1554,780,0.7426,3.61,Stationary,1.35,Stationary,Normal
192,6.367,123,motorcycle,1463,699,1502,771,1482,735,0.459,4.12,Up,1.55,Moving,Normal
193,6.4,87,car,1623,599,1688,653,1655,626,0.4323,1.0,Stationary,0.38,Stationary,Normal
193,6.4,110,car,1599,652,1674,717,1636,684,0.6297,5.0,Up,1.88,Moving,Normal
193,6.4,67,car,1549,531,1613,580,1581,555,0.4334,3.61,Stationary,1.35,Stationary,Normal
193,6.4,135,motorcycle,1160,702,1212,762,1186,732,0.6152,5.83,Right,2.19,Moving,Normal
193,6.4,129,car,1507,733,1609,817,1558,775,0.6827,6.4,Up,2.4,Moving,Normal
193,6.4,123,motorcycle,1464,698,1502,768,1483,733,0.5001,2.24,Stationary,0.84,Stationary,Normal
194,6.433,87,car,1625,598,1686,649,1655,623,0.5458,3.0,Stationary,1.12,Stationary,Normal
194,6.433,110,car,1601,650,1675,714,1638,682,0.668,2.83,Stationary,1.06,Stationary,Normal
194,6.433,67,car,1552,531,1612,578,1582,554,0.6614,1.41,Stationary,0.53,Stationary,Normal
194,6.433,135,motorcycle,1167,703,1215,759,1191,731,0.6365,5.1,Right,1.91,Moving,Normal
194,6.433,129,car,1513,731,1610,811,1561,771,0.6985,5.0,Up,1.88,Moving,Normal
194,6.433,123,motorcycle,1467,699,1503,765,1485,732,0.4641,2.24,Stationary,0.84,Stationary,Normal
195,6.467,87,car,1624,595,1687,647,1655,621,0.5785,2.0,Stationary,0.75,Stationary,Normal
195,6.467,110,car,1605,648,1677,710,1641,679,0.6405,4.24,Stationary,1.59,Stationary,Normal
195,6.467,67,car,1552,527,1615,577,1583,552,0.64,2.24,Stationary,0.84,Stationary,Normal
195,6.467,135,motorcycle,1173,701,1221,757,1197,729,0.5221,6.32,Right,2.37,Moving,Normal
195,6.467,129,car,1515,726,1613,806,1564,766,0.7023,5.83,Up,2.19,Moving,Normal
195,6.467,123,motorcycle,1468,693,1505,762,1486,727,0.4701,5.1,Up,1.91,Moving,Normal
196,6.5,87,car,1625,592,1689,645,1657,618,0.4797,3.61,Stationary,1.35,Stationary,Normal
196,6.5,110,car,1605,645,1677,706,1641,675,0.6054,4.0,Up,1.5,Moving,Normal
196,6.5,67,car,1555,530,1614,575,1584,552,0.6821,1.0,Stationary,0.38,Stationary,Normal
196,6.5,135,motorcycle,1180,705,1223,753,1201,729,0.5028,4.0,Right,1.5,Moving,Normal
196,6.5,129,car,1519,722,1614,801,1566,761,0.7424,5.39,Up,2.02,Moving,Normal
